Номер узла;Номер кластера;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;merchantCategoryCode|Мода|Значение;merchantCategoryCode|Мода|Координата;creditLimit|Среднее;currentBalance|Среднее
129;129;?;?;?;?;?;?;?;food;1,0324566798829041E-25;?;?
129;129;?;?;?;?;?;?;?;food_delivery;0,0002540128717306306;?;?
129;129;?;?;?;?;?;?;?;fuel;8,692358573131334E-19;?;?
129;129;?;?;?;?;?;?;?;furniture;0,6321500974533361;?;?
129;129;?;?;?;?;?;?;?;gym;2,19012361797409E-33;?;?
129;129;?;?;?;?;?;?;?;health;0,0004583472472836461;?;?
129;129;?;?;?;?;?;?;?;hotels;1,5817179718072389E-41;?;?
129;129;?;?;?;?;?;?;?;mobileapps;1,8031253054366768E-25;?;?
129;129;?;?;?;?;?;?;?;online_gifts;9,519621852031835E-8;?;?
129;129;?;?;?;?;?;?;?;online_retail;5,658766827550677E-8;?;?
129;129;?;?;?;?;?;?;?;online_subscriptions;1,536592342069887E-44;?;?
129;129;?;?;?;?;?;?;?;personal care;4,4003353730273193E-13;?;?
129;129;?;?;?;?;?;?;?;rideshare;2,2151667579009256E-13;?;?
129;129;?;?;?;?;?;?;?;subscriptions;3,051685909746702E-13;?;?
130;130;17130,961765373253;121;118,67037014017458;4;21.01.2016 17:54:04;20.12.2016 07:25:48;furniture;airline;4,594664456427436E-36;18872,778818274597;2483,1104684008924
130;130;?;?;?;?;?;?;?;auto;7,679737130597911E-35;?;?
130;130;?;?;?;?;?;?;?;cable/phone;0,2957846548066995;?;?
130;130;?;?;?;?;?;?;?;entertainment;0,20360210202348147;?;?
130;130;?;?;?;?;?;?;?;fastfood;1,0029009529077513E-52;?;?
130;130;?;?;?;?;?;?;?;food;3,961362599396405E-27;?;?
130;130;?;?;?;?;?;?;?;food_delivery;5,990188794932351E-9;?;?
130;130;?;?;?;?;?;?;?;fuel;5,180527715205569E-14;?;?
130;130;?;?;?;?;?;?;?;furniture;0,5006131743608462;?;?
130;130;?;?;?;?;?;?;?;gym;1,1680008091471012E-43;?;?
130;130;?;?;?;?;?;?;?;health;9,700228349523309E-9;?;?
130;130;?;?;?;?;?;?;?;hotels;7,155414792904222E-53;?;?
130;130;?;?;?;?;?;?;?;mobileapps;3,239308711201095E-27;?;?
130;130;?;?;?;?;?;?;?;online_gifts;3,272091476681364E-8;?;?
130;130;?;?;?;?;?;?;?;online_retail;1,4459086416892979E-8;?;?
130;130;?;?;?;?;?;?;?;online_subscriptions;8,742694834959096E-55;?;?
130;130;?;?;?;?;?;?;?;personal care;4,701209323977102E-20;?;?
130;130;?;?;?;?;?;?;?;rideshare;5,938507919397396E-9;?;?
130;130;?;?;?;?;?;?;?;subscriptions;3,3153194845017416E-20;?;?
131;131;22815,379054099154;160;136,01440946533106;5;10.01.2016 06:32:50;23.12.2016 14:34:36;entertainment;airline;1,008582042357428E-58;49997,73287795502;5466,908046115975
131;131;?;?;?;?;?;?;?;auto;1,357887886906059E-57;?;?
131;131;?;?;?;?;?;?;?;cable/phone;8,786272005323229E-11;?;?
131;131;?;?;?;?;?;?;?;entertainment;0,9999999997694334;?;?
131;131;?;?;?;?;?;?;?;fastfood;2,391475555398087E-79;?;?
131;131;?;?;?;?;?;?;?;food;7,093499795025357E-39;?;?
131;131;?;?;?;?;?;?;?;food_delivery;1,5291959709340866E-23;?;?
131;131;?;?;?;?;?;?;?;fuel;4,728592485500281E-23;?;?
131;131;?;?;?;?;?;?;?;furniture;1,4270296420424978E-10;?;?
131;131;?;?;?;?;?;?;?;gym;2,488061282698346E-68;?;?
131;131;?;?;?;?;?;?;?;health;2,6776285956423244E-23;?;?
131;131;?;?;?;?;?;?;?;hotels;1,7518391298504542E-79;?;?
131;131;?;?;?;?;?;?;?;mobileapps;6,273697721348626E-48;?;?
131;131;?;?;?;?;?;?;?;online_gifts;3,6645056779500604E-16;?;?
131;131;?;?;?;?;?;?;?;online_retail;1,600418484884768E-16;?;?
131;131;?;?;?;?;?;?;?;online_subscriptions;4,1556988978003474E-91;?;?
131;131;?;?;?;?;?;?;?;personal care;9,478159715028446E-39;?;?
131;131;?;?;?;?;?;?;?;rideshare;1,7050392973223198E-16;?;?
131;131;?;?;?;?;?;?;?;subscriptions;6,240988629118911E-39;?;?
132;132;13937,646195682133;96;136,807012255109;4;10.01.2016 21:50:25;25.12.2016 17:32:01;entertainment;airline;7,162457320543569E-91;16546,459916755935;2783,3100231865615
132;132;?;?;?;?;?;?;?;auto;9,21204727906651E-90;?;?
132;132;?;?;?;?;?;?;?;cable/phone;9,83545552116712E-28;?;?
132;132;?;?;?;?;?;?;?;entertainment;0,9999999999999968;?;?
132;132;?;?;?;?;?;?;?;fastfood;3,8468795059721225E-116;?;?
132;132;?;?;?;?;?;?;?;food;8,781551752931114E-56;?;?
132;132;?;?;?;?;?;?;?;food_delivery;3,548899812172479E-46;?;?
132;132;?;?;?;?;?;?;?;fuel;7,083400156628592E-36;?;?
132;132;?;?;?;?;?;?;?;furniture;1,5539542757007014E-27;?;?
132;132;?;?;?;?;?;?;?;gym;7,183327889699896E-103;?;?
132;132;?;?;?;?;?;?;?;health;6,656950864344897E-46;?;?
132;132;?;?;?;?;?;?;?;hotels;2,902695906682539E-116;?;?
132;132;?;?;?;?;?;?;?;mobileapps;8,93859258573234E-78;?;?
132;132;?;?;?;?;?;?;?;online_gifts;1,6472688977071727E-27;?;?
132;132;?;?;?;?;?;?;?;online_retail;2,4139163394715916E-36;?;?
132;132;?;?;?;?;?;?;?;online_subscriptions;5,29448666005721E-130;?;?
132;132;?;?;?;?;?;?;?;personal care;2,434956211318037E-66;?;?
132;132;?;?;?;?;?;?;?;rideshare;3,0260672950659813E-27;?;?
132;132;?;?;?;?;?;?;?;subscriptions;1,5998679783243227E-66;?;?
133;133;28623,98530400356;201;131,95862667132144;5;03.01.2016 18:02:35;28.12.2016 05:11:44;entertainment;airline;7,672648488198534E-108;6783,702515157012;2831,279976538825
133;133;?;?;?;?;?;?;?;auto;8,833030019230895E-107;?;?
133;133;?;?;?;?;?;?;?;cable/phone;1,0271551933178057E-37;?;?
133;133;?;?;?;?;?;?;?;entertainment;0,9999999999999968;?;?
133;133;?;?;?;?;?;?;?;fastfood;1,2217884750689621E-135;?;?
133;133;?;?;?;?;?;?;?;food;3,280469944667092E-58;?;?
133;133;?;?;?;?;?;?;?;food_delivery;3,767470950496257E-58;?;?
133;133;?;?;?;?;?;?;?;fuel;5,147313479135925E-37;?;?
133;133;?;?;?;?;?;?;?;furniture;1,6495938584174387E-37;?;?
133;133;?;?;?;?;?;?;?;gym;4,723030932116288E-121;?;?
133;133;?;?;?;?;?;?;?;health;6,467475139447671E-58;?;?
133;133;?;?;?;?;?;?;?;hotels;9,504814640828119E-136;?;?
133;133;?;?;?;?;?;?;?;mobileapps;1,3912523339979668E-93;?;?
133;133;?;?;?;?;?;?;?;online_gifts;1,6691421128025757E-37;?;?
133;133;?;?;?;?;?;?;?;online_retail;2,6162038700068185E-47;?;?
133;133;?;?;?;?;?;?;?;online_subscriptions;6,12528937844123E-151;?;?
133;133;?;?;?;?;?;?;?;personal care;7,650937058735252E-81;?;?
133;133;?;?;?;?;?;?;?;rideshare;3,409362327025476E-28;?;?
133;133;?;?;?;?;?;?;?;subscriptions;4,952257103409889E-81;?;?
134;134;23902,608191484233;170;132,0608314437549;5;07.01.2016 16:26:49;27.12.2016 06:42:20;entertainment;airline;6,864263065991549E-122;1650,7752721736172;486,5425562625723
134;134;?;?;?;?;?;?;?;auto;1,0103033602690793E-120;?;?
134;134;?;?;?;?;?;?;?;cable/phone;3,7613046158039033E-50;?;?
134;134;?;?;?;?;?;?;?;entertainment;0,999999999999997;?;?
134;134;?;?;?;?;?;?;?;fastfood;3,1821430179446574E-150;?;?
134;134;?;?;?;?;?;?;?;food;2,6887456416403406E-71;?;?
134;134;?;?;?;?;?;?;?;food_delivery;1,0009289035294627E-71;?;?
134;134;?;?;?;?;?;?;?;fuel;5,0241981690629976E-39;?;?
134;134;?;?;?;?;?;?;?;furniture;6,09253989230997E-50;?;?
134;134;?;?;?;?;?;?;?;gym;2,828366022393297E-135;?;?
134;134;?;?;?;?;?;?;?;health;1,7326611820410372E-71;?;?
134;134;?;?;?;?;?;?;?;hotels;2,3849901070998087E-150;?;?
134;134;?;?;?;?;?;?;?;mobileapps;2,5040668440666036E-107;?;?
134;134;?;?;?;?;?;?;?;online_gifts;6,187133132118132E-50;?;?
134;134;?;?;?;?;?;?;?;online_retail;1,0872717466225484E-60;?;?
134;134;?;?;?;?;?;?;?;online_subscriptions;1,0834614461081426E-165;?;?
134;134;?;?;?;?;?;?;?;personal care;2,186560496598616E-94;?;?
134;134;?;?;?;?;?;?;?;rideshare;1,6117930136370978E-29;?;?
134;134;?;?;?;?;?;?;?;subscriptions;1,4442086344072836E-94;?;?
135;135;199199,62377397632;1344;139,4428777971084;5;06.02.2016 11:05:18;21.11.2016 12:21:40;hotels;airline;5,325840932772827E-31;49991,96595564879;6704,09132160158
135;135;?;?;?;?;?;?;?;auto;5,9637501203539564E-18;?;?
135;135;?;?;?;?;?;?;?;cable/phone;2,234177523734171E-41;?;?
135;135;?;?;?;?;?;?;?;entertainment;-5,998461303726568E-41;?;?
135;135;?;?;?;?;?;?;?;fastfood;7,01515771941593E-8;?;?
135;135;?;?;?;?;?;?;?;food;7,67911492157677E-41;?;?
135;135;?;?;?;?;?;?;?;food_delivery;7,73646757069196E-39;?;?
135;135;?;?;?;?;?;?;?;fuel;-4,4673417655782034E-40;?;?
135;135;?;?;?;?;?;?;?;furniture;4,0871737594962925E-41;?;?
135;135;?;?;?;?;?;?;?;gym;3,5938117345162744E-41;?;?
135;135;?;?;?;?;?;?;?;health;8,110521013180504E-41;?;?
135;135;?;?;?;?;?;?;?;hotels;0,9999998924330796;?;?
135;135;?;?;?;?;?;?;?;mobileapps;1,01741917861343E-40;?;?
135;135;?;?;?;?;?;?;?;online_gifts;1,686046950784025E-40;?;?
135;135;?;?;?;?;?;?;?;online_retail;3,7415343440454824E-8;?;?
135;135;?;?;?;?;?;?;?;online_subscriptions;9,401834074090495E-39;?;?
135;135;?;?;?;?;?;?;?;personal care;4,567538758605125E-31;?;?
135;135;?;?;?;?;?;?;?;rideshare;1,99095280676384E-40;?;?
135;135;?;?;?;?;?;?;?;subscriptions;1,1985355509817386E-40;?;?
136;136;3935,237121852505;31;130,20185604781662;3;01.02.2016 15:52:25;15.12.2016 19:08:53;hotels;airline;5,895632589009398E-31;16994,544955730787;1296,5211296709133
136;136;?;?;?;?;?;?;?;auto;2,9809935250753236E-16;?;?
136;136;?;?;?;?;?;?;?;cable/phone;3,912723724982075E-70;?;?
136;136;?;?;?;?;?;?;?;entertainment;4,568482625145231E-88;?;?
136;136;?;?;?;?;?;?;?;fastfood;5,332082296846477E-10;?;?
136;136;?;?;?;?;?;?;?;food;2,4542092699302505E-87;?;?
136;136;?;?;?;?;?;?;?;food_delivery;1,6049773190195206E-39;?;?
136;136;?;?;?;?;?;?;?;fuel;-5,43554746692356E-87;?;?
136;136;?;?;?;?;?;?;?;furniture;3,172034940640894E-81;?;?
136;136;?;?;?;?;?;?;?;gym;5,80700057560471E-49;?;?
136;136;?;?;?;?;?;?;?;health;9,629966370881652E-59;?;?
136;136;?;?;?;?;?;?;?;hotels;0,9999999992559847;?;?
136;136;?;?;?;?;?;?;?;mobileapps;2,977650864172701E-69;?;?
136;136;?;?;?;?;?;?;?;online_gifts;3,9761266433708264E-81;?;?
136;136;?;?;?;?;?;?;?;online_retail;2,10806670410898E-10;?;?
136;136;?;?;?;?;?;?;?;online_subscriptions;8,937014527803992E-49;?;?
136;136;?;?;?;?;?;?;?;personal care;5,2171697158375935E-31;?;?
136;136;?;?;?;?;?;?;?;rideshare;3,923469852216553E-87;?;?
136;136;?;?;?;?;?;?;?;subscriptions;2,008947708878864E-49;?;?
137;137;19268,414830919774;135;139,34380693796265;5;06.01.2016 18:45:34;26.12.2016 20:38:54;hotels;airline;7,079846883648533E-33;5469,805408362588;1753,4081868367387
137;137;?;?;?;?;?;?;?;auto;8,68422154802678E-18;?;?
137;137;?;?;?;?;?;?;?;cable/phone;2,1572169146341732E-69;?;?
137;137;?;?;?;?;?;?;?;entertainment;1,033356876001495E-90;?;?
137;137;?;?;?;?;?;?;?;fastfood;6,75608031935151E-18;?;?
137;137;?;?;?;?;?;?;?;food;2,99288239734323E-102;?;?
137;137;?;?;?;?;?;?;?;food_delivery;6,242647600794765E-41;?;?
137;137;?;?;?;?;?;?;?;fuel;-1,1240943010300776E-105;?;?
137;137;?;?;?;?;?;?;?;furniture;1,371661025326768E-79;?;?
137;137;?;?;?;?;?;?;?;gym;6,10440198925816E-50;?;?
137;137;?;?;?;?;?;?;?;health;6,364955657171638E-59;?;?
137;137;?;?;?;?;?;?;?;hotels;0,999999999999995;?;?
137;137;?;?;?;?;?;?;?;mobileapps;1,1735313841432459E-68;?;?
137;137;?;?;?;?;?;?;?;online_gifts;1,631328613369124E-79;?;?
137;137;?;?;?;?;?;?;?;online_retail;1,4030099440224313E-24;?;?
137;137;?;?;?;?;?;?;?;online_subscriptions;4,651252496973161E-59;?;?
137;137;?;?;?;?;?;?;?;personal care;1,2409279656124683E-32;?;?
137;137;?;?;?;?;?;?;?;rideshare;1,1332422943697875E-102;?;?
137;137;?;?;?;?;?;?;?;subscriptions;2,0676290207200903E-50;?;?
138;138;33448,064185963194;233;134,81024205501228;5;11.01.2016 02:48:48;24.12.2016 19:50:25;auto;airline;6,445423190801118E-16;9937,01534295225;2304,778828109793
138;138;?;?;?;?;?;?;?;auto;0,5793928546474493;?;?
138;138;?;?;?;?;?;?;?;cable/phone;3,658549654080533E-39;?;?
138;138;?;?;?;?;?;?;?;entertainment;3,653583416768666E-58;?;?
138;138;?;?;?;?;?;?;?;fastfood;0,000038854761630929675;?;?
138;138;?;?;?;?;?;?;?;food;1,6319829165935906E-65;?;?
138;138;?;?;?;?;?;?;?;food_delivery;9,363886758284263E-16;?;?
138;138;?;?;?;?;?;?;?;fuel;-1,437158630512414E-66;?;?
138;138;?;?;?;?;?;?;?;furniture;3,8722876797235754E-48;?;?
138;138;?;?;?;?;?;?;?;gym;2,1314893440968658E-30;?;?
138;138;?;?;?;?;?;?;?;health;4,258069483247509E-30;?;?
138;138;?;?;?;?;?;?;?;hotels;0,4205216206439106;?;?
138;138;?;?;?;?;?;?;?;mobileapps;1,2099999852778524E-38;?;?
138;138;?;?;?;?;?;?;?;online_gifts;4,4465410601729207E-48;?;?
138;138;?;?;?;?;?;?;?;online_retail;0,00004666897695136704;?;?
138;138;?;?;?;?;?;?;?;online_subscriptions;1,1454402310365778E-38;?;?
138;138;?;?;?;?;?;?;?;personal care;9,700643112007582E-10;?;?
138;138;?;?;?;?;?;?;?;rideshare;1,6506524603454094E-65;?;?
138;138;?;?;?;?;?;?;?;subscriptions;3,1676072419016014E-23;?;?
139;139;47947,60601304106;317;147,0816293749902;5;06.01.2016 03:47:41;27.12.2016 05:04:02;auto;airline;3,530971216120739E-23;48124,855688891184;5504,155482366014
139;139;?;?;?;?;?;?;?;auto;0,9999999917632569;?;?
139;139;?;?;?;?;?;?;?;cable/phone;7,2904164262753456E-40;?;?
139;139;?;?;?;?;?;?;?;entertainment;2,6301926908738926E-58;?;?
139;139;?;?;?;?;?;?;?;fastfood;1,1924805572876823E-15;?;?
139;139;?;?;?;?;?;?;?;food;2,542049666774765E-68;?;?
139;139;?;?;?;?;?;?;?;food_delivery;1,0880195897875605E-15;?;?
139;139;?;?;?;?;?;?;?;fuel;1,335361610043038E-91;?;?
139;139;?;?;?;?;?;?;?;furniture;1,0833952161288203E-48;?;?
139;139;?;?;?;?;?;?;?;gym;1,2951274206576649E-39;?;?
139;139;?;?;?;?;?;?;?;health;7,82423966140377E-31;?;?
139;139;?;?;?;?;?;?;?;hotels;2,1721704112177086E-9;?;?
139;139;?;?;?;?;?;?;?;mobileapps;3,635946021427406E-48;?;?
139;139;?;?;?;?;?;?;?;online_gifts;1,087047815544714E-48;?;?
139;139;?;?;?;?;?;?;?;online_retail;3,5275397514452114E-9;?;?
139;139;?;?;?;?;?;?;?;online_subscriptions;1,7299009326120188E-48;?;?
139;139;?;?;?;?;?;?;?;personal care;2,5370303729448946E-9;?;?
139;139;?;?;?;?;?;?;?;rideshare;9,503158179431965E-69;?;?
139;139;?;?;?;?;?;?;?;subscriptions;1,142503387482809E-23;?;?
140;140;13728,625730039212;94;156,7187105510544;3;16.01.2016 15:16:45;13.12.2016 06:22:31;personal care;airline;1,9424676534796577E-14;10717,034603551187;1715,0531844058648
140;140;?;?;?;?;?;?;?;auto;0,26333320553787315;?;?
140;140;?;?;?;?;?;?;?;cable/phone;4,153046349170383E-21;?;?
140;140;?;?;?;?;?;?;?;entertainment;2,6685191355910622E-36;?;?
140;140;?;?;?;?;?;?;?;fastfood;3,768562271896293E-14;?;?
140;140;?;?;?;?;?;?;?;food;8,246075469731186E-45;?;?
140;140;?;?;?;?;?;?;?;food_delivery;0,0003139713376159875;?;?
140;140;?;?;?;?;?;?;?;fuel;8,1460281396566E-65;?;?
140;140;?;?;?;?;?;?;?;furniture;3,3914298346648994E-28;?;?
140;140;?;?;?;?;?;?;?;gym;3,7898412714952447E-28;?;?
140;140;?;?;?;?;?;?;?;health;4,0194428392425226E-14;?;?
140;140;?;?;?;?;?;?;?;hotels;9,012779952903834E-9;?;?
140;140;?;?;?;?;?;?;?;mobileapps;7,428283059339727E-36;?;?
140;140;?;?;?;?;?;?;?;online_gifts;3,4328633201801777E-28;?;?
140;140;?;?;?;?;?;?;?;online_retail;0,21463163286540463;?;?
140;140;?;?;?;?;?;?;?;online_subscriptions;3,8523391690291905E-36;?;?
140;140;?;?;?;?;?;?;?;personal care;0,5217211812462188;?;?
140;140;?;?;?;?;?;?;?;rideshare;3,049855267315886E-45;?;?
140;140;?;?;?;?;?;?;?;subscriptions;6,839933653139516E-15;?;?
141;141;5468,606616052848;52;116,96379757605585;4;01.02.2016 14:32:42;18.12.2016 18:04:22;food_delivery;airline;1,6495358377534347E-15;5775,327998721589;849,205550011845
141;141;?;?;?;?;?;?;?;auto;0,00004771672249148225;?;?
141;141;?;?;?;?;?;?;?;cable/phone;9,066448465414476E-16;?;?
141;141;?;?;?;?;?;?;?;entertainment;7,770289168935069E-30;?;?
141;141;?;?;?;?;?;?;?;fastfood;5,361568328789538E-22;?;?
141;141;?;?;?;?;?;?;?;food;2,7721046843535087E-38;?;?
141;141;?;?;?;?;?;?;?;food_delivery;0,5200985217382291;?;?
141;141;?;?;?;?;?;?;?;fuel;6,520246183952505E-55;?;?
141;141;?;?;?;?;?;?;?;furniture;3,05153197762554E-22;?;?
141;141;?;?;?;?;?;?;?;gym;7,28934330576452E-30;?;?
141;141;?;?;?;?;?;?;?;health;2,232662496340838E-9;?;?
141;141;?;?;?;?;?;?;?;hotels;2,373520865340137E-15;?;?
141;141;?;?;?;?;?;?;?;mobileapps;7,926124677466148E-38;?;?
141;141;?;?;?;?;?;?;?;online_gifts;2,9361639876394095E-22;?;?
141;141;?;?;?;?;?;?;?;online_retail;0,13944278399189117;?;?
141;141;?;?;?;?;?;?;?;online_subscriptions;3,98904831595175E-38;?;?
141;141;?;?;?;?;?;?;?;personal care;0,3404109753147279;?;?
141;141;?;?;?;?;?;?;?;rideshare;2,7079569111692574E-38;?;?
141;141;?;?;?;?;?;?;?;subscriptions;5,549878485858126E-16;?;?
142;142;4522,438112827717;60;71,92723507882432;4;13.02.2016 22:38:22;27.12.2016 19:51:30;food_delivery;airline;6,906103753358258E-47;9212,48166364202;982,8625671587782
142;142;?;?;?;?;?;?;?;auto;2,709831403993873E-36;?;?
142;142;?;?;?;?;?;?;?;cable/phone;3,834958900446817E-36;?;?
142;142;?;?;?;?;?;?;?;entertainment;1,7892859707508386E-56;?;?
142;142;?;?;?;?;?;?;?;fastfood;9,628839123137211E-67;?;?
142;142;?;?;?;?;?;?;?;food;1,0539768096579328E-77;?;?
142;142;?;?;?;?;?;?;?;food_delivery;0,9999999999999958;?;?
142;142;?;?;?;?;?;?;?;fuel;8,944077704115262E-89;?;?
142;142;?;?;?;?;?;?;?;furniture;4,6344450447804765E-46;?;?
142;142;?;?;?;?;?;?;?;gym;4,792045264301593E-67;?;?
142;142;?;?;?;?;?;?;?;health;2,19133826875107E-25;?;?
142;142;?;?;?;?;?;?;?;hotels;2,7872178021385066E-56;?;?
142;142;?;?;?;?;?;?;?;mobileapps;2,3518768468758534E-77;?;?
142;142;?;?;?;?;?;?;?;online_gifts;4,465309281890547E-46;?;?
142;142;?;?;?;?;?;?;?;online_retail;5,602805913801024E-25;?;?
142;142;?;?;?;?;?;?;?;online_subscriptions;9,6670751811664E-78;?;?
142;142;?;?;?;?;?;?;?;personal care;3,4183142257110874E-25;?;?
142;142;?;?;?;?;?;?;?;rideshare;4,5460256373726416E-67;?;?
142;142;?;?;?;?;?;?;?;subscriptions;1,4856909644063993E-46;?;?
143;143;7005,393257054738;77;89,85056071439318;5;11.01.2016 04:37:23;28.12.2016 02:21:47;food_delivery;airline;8,820453250923795E-30;47584,79163344789;3275,3907725664453
143;143;?;?;?;?;?;?;?;auto;3,2647845309928887E-21;?;?
143;143;?;?;?;?;?;?;?;cable/phone;1,9184044355319587E-8;?;?
143;143;?;?;?;?;?;?;?;entertainment;4,807882194247624E-21;?;?
143;143;?;?;?;?;?;?;?;fastfood;1,8955157190520244E-46;?;?
143;143;?;?;?;?;?;?;?;food;1,7856297231258713E-46;?;?
143;143;?;?;?;?;?;?;?;food_delivery;0,999999877804213;?;?
143;143;?;?;?;?;?;?;?;fuel;3,0169147122062518E-46;?;?
143;143;?;?;?;?;?;?;?;furniture;4,145909360394098E-14;?;?
143;143;?;?;?;?;?;?;?;gym;2,066804581162681E-37;?;?
143;143;?;?;?;?;?;?;?;health;3,791980191080783E-8;?;?
143;143;?;?;?;?;?;?;?;hotels;2,8013099109204633E-37;?;?
143;143;?;?;?;?;?;?;?;mobileapps;3,560688631470362E-46;?;?
143;143;?;?;?;?;?;?;?;online_gifts;1,1063999985769051E-20;?;?
143;143;?;?;?;?;?;?;?;online_retail;6,509181666841906E-8;?;?
143;143;?;?;?;?;?;?;?;online_subscriptions;1,6868021443486987E-56;?;?
143;143;?;?;?;?;?;?;?;personal care;8,220314475104717E-14;?;?
143;143;?;?;?;?;?;?;?;rideshare;7,21566949041494E-29;?;?
143;143;?;?;?;?;?;?;?;subscriptions;1,5259729188010958E-21;?;?
144;144;3203,6325823743614;37;86,99407274790654;4;14.02.2016 12:35:48;24.12.2016 09:12:16;cable/phone;airline;4,423296734275997E-26;17455,520219682425;944,2447691602196
144;144;?;?;?;?;?;?;?;auto;1,1116302147289546E-18;?;?
144;144;?;?;?;?;?;?;?;cable/phone;0,5434705751655146;?;?
144;144;?;?;?;?;?;?;?;entertainment;1,1348682876792023E-7;?;?
144;144;?;?;?;?;?;?;?;fastfood;1,3394629344327828E-40;?;?
144;144;?;?;?;?;?;?;?;food;2,0684851644531676E-32;?;?
144;144;?;?;?;?;?;?;?;food_delivery;0,45193521335285886;?;?
144;144;?;?;?;?;?;?;?;fuel;1,0878193107366985E-24;?;?
144;144;?;?;?;?;?;?;?;furniture;0,0011482990637073837;?;?
144;144;?;?;?;?;?;?;?;gym;1,3177826398975808E-32;?;?
144;144;?;?;?;?;?;?;?;health;0,0011304550716381093;?;?
144;144;?;?;?;?;?;?;?;hotels;1,5965015053016972E-32;?;?
144;144;?;?;?;?;?;?;?;mobileapps;3,805889811712607E-32;?;?
144;144;?;?;?;?;?;?;?;online_gifts;4,244718200133373E-12;?;?
144;144;?;?;?;?;?;?;?;online_retail;0,0023153438515415257;?;?
144;144;?;?;?;?;?;?;?;online_subscriptions;3,650741607000588E-46;?;?
144;144;?;?;?;?;?;?;?;personal care;2,4726903378832825E-12;?;?
144;144;?;?;?;?;?;?;?;rideshare;1,2296294634584927E-12;?;?
144;144;?;?;?;?;?;?;?;subscriptions;5,560785688173413E-17;?;?
145;145;1722,5930212963178;17;94,42617598017424;4;22.02.2016 16:15:02;22.12.2016 08:34:34;cable/phone;airline;1,7158355223873004E-48;8868,080514282501;402,3796159170244
145;145;?;?;?;?;?;?;?;auto;9,109513565522338E-40;?;?
145;145;?;?;?;?;?;?;?;cable/phone;0,9999999999978472;?;?
145;145;?;?;?;?;?;?;?;entertainment;5,257584274302669E-13;?;?
145;145;?;?;?;?;?;?;?;fastfood;-6,053633714161537E-60;?;?
145;145;?;?;?;?;?;?;?;food;2,329772747754771E-47;?;?
145;145;?;?;?;?;?;?;?;food_delivery;1,9815870469211472E-13;?;?
145;145;?;?;?;?;?;?;?;fuel;4,8946858022617206E-32;?;?
145;145;?;?;?;?;?;?;?;furniture;5,228021865868326E-13;?;?
145;145;?;?;?;?;?;?;?;gym;2,406746186488743E-56;?;?
145;145;?;?;?;?;?;?;?;health;4,2677369729240525E-19;?;?
145;145;?;?;?;?;?;?;?;hotels;2,8754163430063786E-56;?;?
145;145;?;?;?;?;?;?;?;mobileapps;4,076313579931511E-47;?;?
145;145;?;?;?;?;?;?;?;online_gifts;8,171057106252001E-25;?;?
145;145;?;?;?;?;?;?;?;online_retail;9,063678938585966E-13;?;?
145;145;?;?;?;?;?;?;?;online_subscriptions;4,2410985677977884E-60;?;?
145;145;?;?;?;?;?;?;?;personal care;7,615034376244711E-32;?;?
145;145;?;?;?;?;?;?;?;rideshare;3,8434006921987203E-19;?;?
145;145;?;?;?;?;?;?;?;subscriptions;5,173549607851951E-32;?;?
146;146;42897,54482603568;293;121,36405399426067;5;22.01.2016 04:35:37;25.12.2016 08:03:13;entertainment;airline;6,297161451338815E-43;22655,23525361242;4512,592979072619
146;146;?;?;?;?;?;?;?;auto;9,006263185597066E-34;?;?
146;146;?;?;?;?;?;?;?;cable/phone;0,37206685822954977;?;?
146;146;?;?;?;?;?;?;?;entertainment;0,6266235048959399;?;?
146;146;?;?;?;?;?;?;?;fastfood;-3,6690911944469E-46;?;?
146;146;?;?;?;?;?;?;?;food;2,0196296145758954E-33;?;?
146;146;?;?;?;?;?;?;?;food_delivery;2,0250865154708874E-8;?;?
146;146;?;?;?;?;?;?;?;fuel;5,379170002136781E-19;?;?
146;146;?;?;?;?;?;?;?;furniture;0,0005227674877068832;?;?
146;146;?;?;?;?;?;?;?;gym;2,7994051057769563E-47;?;?
146;146;?;?;?;?;?;?;?;health;2,3413530481527044E-13;?;?
146;146;?;?;?;?;?;?;?;hotels;8,46885070362374E-47;?;?
146;146;?;?;?;?;?;?;?;mobileapps;1,755091198891356E-33;?;?
146;146;?;?;?;?;?;?;?;online_gifts;8,201324937560009E-13;?;?
146;146;?;?;?;?;?;?;?;online_retail;0,000494340046171639;?;?
146;146;?;?;?;?;?;?;?;online_subscriptions;1,5290587863375136E-46;?;?
146;146;?;?;?;?;?;?;?;personal care;8,806180874931448E-26;?;?
146;146;?;?;?;?;?;?;?;rideshare;0,0002925090887577569;?;?
146;146;?;?;?;?;?;?;?;subscriptions;7,219717166626803E-26;?;?
147;147;160326,95546609632;1063;145,4749522262908;8;03.01.2016 07:33:52;29.12.2016 21:30:33;entertainment;airline;1,7009330937385723E-71;16847,59730084883;7895,62265971272
147;147;?;?;?;?;?;?;?;auto;4,026329883148003E-60;?;?
147;147;?;?;?;?;?;?;?;cable/phone;6,202402364167201E-11;?;?
147;147;?;?;?;?;?;?;?;entertainment;0,9999999998200914;?;?
147;147;?;?;?;?;?;?;?;fastfood;8,679086357304608E-94;?;?
